date,state,fips,new,value,type,growth
2020-03-18,Montana,30,4,12,cases,0.5
2020-03-18,Montana,30,0,0,deaths,
2020-03-18,Nebraska,31,7,43,cases,0.19444444444444445
2020-03-18,Nebraska,31,0,0,deaths,
2020-03-18,Nevada,32,27,82,cases,0.4909090909090909
2020-03-18,Nevada,32,0,1,deaths,0.0
2020-03-18,New Hampshire,33,13,39,cases,0.5
2020-03-18,New Hampshire,33,0,0,deaths,
2020-03-18,New Jersey,34,159,427,cases,0.5932835820895522
2020-03-18,New Jersey,34,2,5,deaths,0.6666666666666666
2020-03-18,New Mexico,35,5,28,cases,0.21739130434782608
2020-03-18,New Mexico,35,0,0,deaths,
2020-03-18,New York,36,1008,2382,cases,0.7336244541484717
2020-03-18,New York,36,10,27,deaths,0.5882352941176471
2020-03-18,North Carolina,37,24,66,cases,0.5714285714285714
2020-03-18,North Carolina,37,0,0,deaths,
2020-03-18,North Dakota,38,2,7,cases,0.4
2020-03-18,North Dakota,38,0,0,deaths,
2020-03-18,Ohio,39,23,90,cases,0.34328358208955223
2020-03-18,Ohio,39,0,0,deaths,
2020-03-18,Oklahoma,40,11,29,cases,0.6111111111111112
2020-03-18,Oklahoma,40,0,0,deaths,
2020-03-18,Oregon,41,8,74,cases,0.12121212121212122
2020-03-18,Oregon,41,1,3,deaths,0.5
2020-03-18,Pennsylvania,42,38,139,cases,0.37623762376237624
2020-03-18,Pennsylvania,42,1,1,deaths,
2020-03-18,Puerto Rico,72,0,5,cases,0.0
2020-03-18,Puerto Rico,72,0,0,deaths,
2020-03-18,Rhode Island,44,10,33,cases,0.43478260869565216
2020-03-18,Rhode Island,44,0,0,deaths,
2020-03-18,South Carolina,45,13,60,cases,0.2765957446808511
2020-03-18,South Carolina,45,0,1,deaths,0.0
2020-03-18,South Dakota,46,0,11,cases,0.0
2020-03-18,South Dakota,46,0,1,deaths,0.0
2020-03-18,Tennessee,47,25,98,cases,0.3424657534246575
2020-03-18,Tennessee,47,0,0,deaths,
2020-03-18,Texas,48,60,166,cases,0.5660377358490566
2020-03-18,Texas,48,1,2,deaths,1.0
2020-03-18,Utah,49,14,65,cases,0.27450980392156865
2020-03-18,Utah,49,0,0,deaths,
2020-03-18,Vermont,50,5,19,cases,0.35714285714285715
2020-03-18,Vermont,50,0,0,deaths,
2020-03-18,Virgin Islands,78,1,3,cases,0.5
2020-03-18,Virgin Islands,78,0,0,deaths,
2020-03-18,Virginia,51,11,78,cases,0.16417910447761194
2020-03-18,Virginia,51,0,2,deaths,0.0
2020-03-18,Washington,53,118,1026,cases,0.1299559471365639
2020-03-18,Washington,53,14,68,deaths,0.25925925925925924
2020-03-18,West Virginia,54,1,2,cases,1.0
2020-03-18,West Virginia,54,0,0,deaths,
2020-03-18,Wisconsin,55,34,106,cases,0.4722222222222222
2020-03-18,Wisconsin,55,0,0,deaths,
2020-03-18,Wyoming,56,2,17,cases,0.13333333333333333
2020-03-18,Wyoming,56,0,0,deaths,
2020-03-19,Alabama,1,27,78,cases,0.5294117647058824
2020-03-19,Alabama,1,0,0,deaths,
2020-03-19,Alaska,2,3,12,cases,0.3333333333333333
2020-03-19,Alaska,2,0,0,deaths,
2020-03-19,Arizona,4,19,47,cases,0.6785714285714286
2020-03-19,Arizona,4,0,0,deaths,
2020-03-19,Arkansas,5,29,62,cases,0.8787878787878788
2020-03-19,Arkansas,5,0,0,deaths,
2020-03-19,California,6,174,1067,cases,0.1948488241881299
2020-03-19,California,6,2,19,deaths,0.11764705882352941
2020-03-19,Colorado,8,62,278,cases,0.28703703703703703
2020-03-19,Colorado,8,2,5,deaths,0.6666666666666666
2020-03-19,Connecticut,9,63,159,cases,0.65625
2020-03-19,Connecticut,9,3,4,deaths,3.0
2020-03-19,Delaware,10,4,30,cases,0.15384615384615385
2020-03-19,Delaware,10,0,0,deaths,
2020-03-19,District of Columbia,11,32,68,cases,0.8888888888888888
2020-03-19,District of Columbia,11,0,0,deaths,
2020-03-19,Florida,12,108,434,cases,0.3312883435582822
2020-03-19,Florida,12,1,8,deaths,0.14285714285714285
2020-03-19,Georgia,13,89,282,cases,0.46113989637305697
2020-03-19,Georgia,13,7,10,deaths,2.3333333333333335
2020-03-19,Guam,66,4,12,cases,0.5
2020-03-19,Guam,66,0,0,deaths,
2020-03-19,Hawaii,15,10,26,cases,0.625
2020-03-19,Hawaii,15,0,0,deaths,
2020-03-19,Idaho,16,12,23,cases,1.0909090909090908
2020-03-19,Idaho,16,0,0,deaths,
2020-03-19,Illinois,17,134,420,cases,0.46853146853146854
2020-03-19,Illinois,17,3,4,deaths,3.0
2020-03-19,Indiana,18,17,56,cases,0.4358974358974359
2020-03-19,Indiana,18,0,2,deaths,0.0
2020-03-19,Iowa,19,6,44,cases,0.15789473684210525
2020-03-19,Iowa,19,0,0,deaths,
2020-03-19,Kansas,20,13,35,cases,0.5909090909090909
2020-03-19,Kansas,20,0,1,deaths,0.0
2020-03-19,Kentucky,21,12,47,cases,0.34285714285714286
2020-03-19,Kentucky,21,1,2,deaths,1.0
2020-03-19,Louisiana,22,112,392,cases,0.4
2020-03-19,Louisiana,22,3,10,deaths,0.42857142857142855
2020-03-19,Maine,23,9,52,cases,0.20930232558139536
2020-03-19,Maine,23,0,0,deaths,
2020-03-19,Maryland,24,23,108,cases,0.27058823529411763
2020-03-19,Maryland,24,0,1,deaths,0.0
2020-03-19,Massachusetts,25,72,328,cases,0.28125
2020-03-19,Massachusetts,25,0,0,deaths,
2020-03-19,Michigan,26,254,334,cases,3.175
2020-03-19,Michigan,26,2,3,deaths,2.0
2020-03-19,Minnesota,27,12,89,cases,0.15584415584415584
2020-03-19,Minnesota,27,0,0,deaths,
2020-03-19,Mississippi,28,16,50,cases,0.47058823529411764
2020-03-19,Mississippi,28,1,1,deaths,
2020-03-19,Missouri,29,14,35,cases,0.6666666666666666
2020-03-19,Missouri,29,0,1,deaths,0.0
2020-03-19,Montana,30,7,19,cases,0.5833333333333334
2020-03-19,Montana,30,0,0,deaths,
2020-03-19,Nebraska,31,4,47,cases,0.09302325581395349
2020-03-19,Nebraska,31,0,0,deaths,
2020-03-19,Nevada,32,17,99,cases,0.2073170731707317
2020-03-19,Nevada,32,0,1,deaths,0.0
2020-03-19,New Hampshire,33,5,44,cases,0.1282051282051282
2020-03-19,New Hampshire,33,0,0,deaths,
2020-03-19,New Jersey,34,308,735,cases,0.7213114754098361
2020-03-19,New Jersey,34,4,9,deaths,0.8
2020-03-19,New Mexico,35,7,35,cases,0.25
2020-03-19,New Mexico,35,0,0,deaths,
2020-03-19,New York,36,1770,4152,cases,0.743073047858942
2020-03-19,New York,36,3,30,deaths,0.1111111111111111
2020-03-19,North Carolina,37,38,104,cases,0.5757575757575758
2020-03-19,North Carolina,37,0,0,deaths,
2020-03-19,North Dakota,38,12,19,cases,1.7142857142857142
2020-03-19,North Dakota,38,0,0,deaths,
2020-03-19,Ohio,39,30,120,cases,0.3333333333333333
2020-03-19,Ohio,39,0,0,deaths,
2020-03-19,Oklahoma,40,15,44,cases,0.5172413793103449
2020-03-19,Oklahoma,40,1,1,deaths,
2020-03-19,Oregon,41,13,87,cases,0.17567567567567569
2020-03-19,Oregon,41,0,3,deaths,0.0
2020-03-19,Pennsylvania,42,48,187,cases,0.34532374100719426
2020-03-19,Pennsylvania,42,0,1,deaths,0.0
2020-03-19,Puerto Rico,72,1,6,cases,0.2
2020-03-19,Puerto Rico,72,0,0,deaths,
2020-03-19,Rhode Island,44,11,44,cases,0.3333333333333333
2020-03-19,Rhode Island,44,0,0,deaths,
2020-03-19,South Carolina,45,21,81,cases,0.35
2020-03-19,South Carolina,45,0,1,deaths,0.0
2020-03-19,South Dakota,46,3,14,cases,0.2727272727272727
2020-03-19,South Dakota,46,0,1,deaths,0.0
2020-03-19,Tennessee,47,57,155,cases,0.5816326530612245
2020-03-19,Tennessee,47,0,0,deaths,
2020-03-19,Texas,48,82,248,cases,0.4939759036144578
2020-03-19,Texas,48,2,4,deaths,1.0
2020-03-19,Utah,49,15,80,cases,0.23076923076923078
2020-03-19,Utah,49,0,0,deaths,
2020-03-19,Vermont,50,3,22,cases,0.15789473684210525
2020-03-19,Vermont,50,2,2,deaths,
2020-03-19,Virgin Islands,78,0,3,cases,0.0
2020-03-19,Virgin Islands,78,0,0,deaths,
2020-03-19,Virginia,51,16,94,cases,0.20512820512820512
2020-03-19,Virginia,51,0,2,deaths,0.0
2020-03-19,Washington,53,202,1228,cases,0.1968810916179337
2020-03-19,Washington,53,7,75,deaths,0.10294117647058823
2020-03-19,West Virginia,54,3,5,cases,1.5
2020-03-19,West Virginia,54,0,0,deaths,
2020-03-19,Wisconsin,55,49,155,cases,0.46226415094339623
2020-03-19,Wisconsin,55,2,2,deaths,
2020-03-19,Wyoming,56,1,18,cases,0.058823529411764705
2020-03-19,Wyoming,56,0,0,deaths,
2020-03-20,Alabama,1,28,106,cases,0.358974358974359
2020-03-20,Alabama,1,0,0,deaths,
2020-03-20,Alaska,2,2,14,cases,0.16666666666666666
2020-03-20,Alaska,2,0,0,deaths,
2020-03-20,Arizona,4,23,70,cases,0.48936170212765956
2020-03-20,Arizona,4,1,1,deaths,
2020-03-20,Arkansas,5,38,100,cases,0.6129032258064516
2020-03-20,Arkansas,5,0,0,deaths,
2020-03-20,California,6,216,1283,cases,0.20243673851921273
2020-03-20,California,6,5,24,deaths,0.2631578947368421
2020-03-20,Colorado,8,86,364,cases,0.30935251798561153
2020-03-20,Colorado,8,0,5,deaths,0.0
2020-03-20,Connecticut,9,35,194,cases,0.22012578616352202
2020-03-20,Connecticut,9,0,4,deaths,0.0
2020-03-20,Delaware,10,9,39,cases,0.3
2020-03-20,Delaware,10,0,0,deaths,
2020-03-20,District of Columbia,11,9,77,cases,0.1323529411764706
2020-03-20,District of Columbia,11,1,1,deaths,
2020-03-20,Florida,12,130,564,cases,0.2995391705069124
2020-03-20,Florida,12,1,9,deaths,0.125
2020-03-20,Georgia,13,200,482,cases,0.7092198581560284
2020-03-20,Georgia,13,4,14,deaths,0.4
2020-03-20,Guam,66,2,14,cases,0.16666666666666666
2020-03-20,Guam,66,0,0,deaths,
2020-03-20,Hawaii,15,11,37,cases,0.4230769230769231
2020-03-20,Hawaii,15,0,0,deaths,
2020-03-20,Idaho,16,8,31,cases,0.34782608695652173
2020-03-20,Idaho,16,0,0,deaths,
2020-03-20,Illinois,17,163,583,cases,0.3880952380952381
2020-03-20,Illinois,17,1,5,deaths,0.25
2020-03-20,Indiana,18,23,79,cases,0.4107142857142857
2020-03-20,Indiana,18,1,3,deaths,0.5
2020-03-20,Iowa,19,1,45,cases,0.022727272727272728
2020-03-20,Iowa,19,0,0,deaths,
2020-03-20,Kansas,20,14,49,cases,0.4
2020-03-20,Kansas,20,0,1,deaths,0.0
2020-03-20,Kentucky,21,16,63,cases,0.3404255319148936
2020-03-20,Kentucky,21,0,2,deaths,0.0
2020-03-20,Louisiana,22,145,537,cases,0.36989795918367346
2020-03-20,Louisiana,22,0,10,deaths,0.0
2020-03-20,Maine,23,5,57,cases,0.09615384615384616
2020-03-20,Maine,23,0,0,deaths,
2020-03-20,Maryland,24,42,150,cases,0.3888888888888889
2020-03-20,Maryland,24,1,2,deaths,1.0
2020-03-20,Massachusetts,25,85,413,cases,0.25914634146341464
2020-03-20,Massachusetts,25,1,1,deaths,
2020-03-20,Michigan,26,214,548,cases,0.6407185628742516
2020-03-20,Michigan,26,1,4,deaths,0.3333333333333333
2020-03-20,Minnesota,27,26,115,cases,0.29213483146067415
2020-03-20,Minnesota,27,0,0,deaths,
2020-03-20,Mississippi,28,30,80,cases,0.6
2020-03-20,Mississippi,28,0,1,deaths,0.0
2020-03-20,Missouri,29,38,73,cases,1.0857142857142856
2020-03-20,Missouri,29,2,3,deaths,2.0
2020-03-20,Montana,30,0,19,cases,0.0
2020-03-20,Montana,30,0,0,deaths,
2020-03-20,Nebraska,31,6,53,cases,0.1276595744680851
2020-03-20,Nebraska,31,0,0,deaths,
2020-03-20,Nevada,32,66,165,cases,0.6666666666666666
2020-03-20,Nevada,32,1,2,deaths,1.0
2020-03-20,New Hampshire,33,11,55,cases,0.25
2020-03-20,New Hampshire,33,0,0,deaths,
2020-03-20,New Jersey,34,161,896,cases,0.21904761904761905
2020-03-20,New Jersey,34,2,11,deaths,0.2222222222222222
2020-03-20,New Mexico,35,8,43,cases,0.22857142857142856
2020-03-20,New Mexico,35,0,0,deaths,
2020-03-20,New York,36,2950,7102,cases,0.7105009633911368
2020-03-20,New York,36,27,57,deaths,0.9
2020-03-20,North Carolina,37,40,144,cases,0.38461538461538464
2020-03-20,North Carolina,37,0,0,deaths,
2020-03-20,North Dakota,38,8,27,cases,0.42105263157894735
2020-03-20,North Dakota,38,0,0,deaths,
2020-03-20,Ohio,39,49,169,cases,0.4083333333333333
2020-03-20,Ohio,39,1,1,deaths,
2020-03-20,Oklahoma,40,5,49,cases,0.11363636363636363
2020-03-20,Oklahoma,40,0,1,deaths,0.0
2020-03-20,Oregon,41,27,114,cases,0.3103448275862069
2020-03-20,Oregon,41,0,3,deaths,0.0
2020-03-20,Pennsylvania,42,82,269,cases,0.4385026737967914
2020-03-20,Pennsylvania,42,0,1,deaths,0.0
2020-03-20,Puerto Rico,72,8,14,cases,1.3333333333333333
2020-03-20,Puerto Rico,72,0,0,deaths,
2020-03-20,Rhode Island,44,0,44,cases,0.0
2020-03-20,Rhode Island,44,0,0,deaths,
2020-03-20,South Carolina,45,45,126,cases,0.5555555555555556
2020-03-20,South Carolina,45,2,3,deaths,2.0
2020-03-20,South Dakota,46,0,14,cases,0.0
2020-03-20,South Dakota,46,0,1,deaths,0.0
2020-03-20,Tennessee,47,82,237,cases,0.5290322580645161
2020-03-20,Tennessee,47,0,0,deaths,
2020-03-20,Texas,48,129,377,cases,0.5201612903225806
2020-03-20,Texas,48,1,5,deaths,0.25
2020-03-20,Utah,49,32,112,cases,0.4
2020-03-20,Utah,49,0,0,deaths,
2020-03-20,Vermont,50,7,29,cases,0.3181818181818182
2020-03-20,Vermont,50,0,2,deaths,0.0
2020-03-20,Virgin Islands,78,3,6,cases,1.0
2020-03-20,Virgin Islands,78,0,0,deaths,
2020-03-20,Virginia,51,21,115,cases,0.22340425531914893
2020-03-20,Virginia,51,0,2,deaths,0.0
2020-03-20,Washington,53,176,1404,cases,0.14332247557003258
2020-03-20,Washington,53,8,83,deaths,0.10666666666666667
2020-03-20,West Virginia,54,3,8,cases,0.6
2020-03-20,West Virginia,54,0,0,deaths,
2020-03-20,Wisconsin,55,61,216,cases,0.3935483870967742
2020-03-20,Wisconsin,55,1,3,deaths,0.5
2020-03-20,Wyoming,56,4,22,cases,0.2222222222222222
2020-03-20,Wyoming,56,0,0,deaths,
2020-03-21,Alabama,1,25,131,cases,0.2358490566037736
2020-03-21,Alabama,1,0,0,deaths,
2020-03-21,Alaska,2,7,21,cases,0.5
2020-03-21,Alaska,2,0,0,deaths,
2020-03-21,Arizona,4,34,104,cases,0.4857142857142857
2020-03-21,Arizona,4,0,1,deaths,0.0
2020-03-21,Arkansas,5,18,118,cases,0.18
2020-03-21,Arkansas,5,0,0,deaths,
2020-03-21,California,6,261,1544,cases,0.2034294621979735
2020-03-21,California,6,4,28,deaths,0.16666666666666666
2020-03-21,Colorado,8,111,475,cases,0.30494505494505497
2020-03-21,Colorado,8,1,6,deaths,0.2
2020-03-21,Connecticut,9,29,223,cases,0.14948453608247422
2020-03-21,Connecticut,9,1,5,deaths,0.25
2020-03-21,Delaware,10,6,45,cases,0.15384615384615385
2020-03-21,Delaware,10,0,0,deaths,
2020-03-21,District of Columbia,11,21,98,cases,0.2727272727272727
2020-03-21,District of Columbia,11,0,1,deaths,0.0
2020-03-21,Florida,12,200,764,cases,0.3546099290780142
2020-03-21,Florida,12,2,11,deaths,0.2222222222222222
2020-03-21,Georgia,13,70,552,cases,0.14522821576763487
2020-03-21,Georgia,13,6,20,deaths,0.42857142857142855
2020-03-21,Guam,66,1,15,cases,0.07142857142857142
2020-03-21,Guam,66,0,0,deaths,
2020-03-21,Hawaii,15,11,48,cases,0.2972972972972973
2020-03-21,Hawaii,15,0,0,deaths,
2020-03-21,Idaho,16,11,42,cases,0.3548387096774194
2020-03-21,Idaho,16,0,0,deaths,
2020-03-21,Illinois,17,168,751,cases,0.2881646655231561
2020-03-21,Illinois,17,1,6,deaths,0.2
2020-03-21,Indiana,18,47,126,cases,0.5949367088607594
2020-03-21,Indiana,18,1,4,deaths,0.3333333333333333
2020-03-21,Iowa,19,23,68,cases,0.5111111111111111
2020-03-21,Iowa,19,0,0,deaths,
2020-03-21,Kansas,20,8,57,cases,0.16326530612244897
2020-03-21,Kansas,20,1,2,deaths,1.0
2020-03-21,Kentucky,21,21,84,cases,0.3333333333333333
2020-03-21,Kentucky,21,1,3,deaths,0.5
2020-03-21,Louisiana,22,226,763,cases,0.4208566108007449
2020-03-21,Louisiana,22,6,16,deaths,0.6
2020-03-21,Maine,23,13,70,cases,0.22807017543859648
2020-03-21,Maine,23,0,0,deaths,
2020-03-21,Maryland,24,45,195,cases,0.3
2020-03-21,Maryland,24,1,3,deaths,0.5
2020-03-21,Massachusetts,25,112,525,cases,0.2711864406779661
2020-03-21,Massachusetts,25,1,2,deaths,1.0
2020-03-21,Michigan,26,239,787,cases,0.43613138686131386
2020-03-21,Michigan,26,2,6,deaths,0.5
2020-03-21,Minnesota,27,23,138,cases,0.2
2020-03-21,Minnesota,27,1,1,deaths,
2020-03-21,Mississippi,28,60,140,cases,0.75
2020-03-21,Mississippi,28,0,1,deaths,0.0
2020-03-21,Missouri,29,20,93,cases,0.273972602739726
2020-03-21,Missouri,29,0,3,deaths,0.0
2020-03-21,Montana,30,10,29,cases,0.5263157894736842
2020-03-21,Montana,30,0,0,deaths,
2020-03-21,Nebraska,31,8,61,cases,0.1509433962264151
2020-03-21,Nebraska,31,0,0,deaths,
2020-03-21,Nevada,32,0,165,cases,0.0
2020-03-21,Nevada,32,0,2,deaths,0.0
2020-03-21,New Hampshire,33,10,65,cases,0.18181818181818182
2020-03-21,New Hampshire,33,0,0,deaths,
2020-03-21,New Jersey,34,440,1336,cases,0.49107142857142855
2020-03-21,New Jersey,34,5,16,deaths,0.45454545454545453
2020-03-21,New Mexico,35,14,57,cases,0.32558139534883723
2020-03-21,New Mexico,35,0,0,deaths,
2020-03-21,New York,36,3254,10356,cases,0.4581807941424951
2020-03-21,New York,36,23,80,deaths,0.40350877192982454
2020-03-21,North Carolina,37,40,184,cases,0.2777777777777778
2020-03-21,North Carolina,37,0,0,deaths,
2020-03-21,North Dakota,38,1,28,cases,0.037037037037037035
2020-03-21,North Dakota,38,0,0,deaths,
2020-03-21,Ohio,39,78,247,cases,0.46153846153846156
2020-03-21,Ohio,39,2,3,deaths,2.0
2020-03-21,Oklahoma,40,4,53,cases,0.08163265306122448
2020-03-21,Oklahoma,40,0,1,deaths,0.0
2020-03-21,Oregon,41,23,137,cases,0.20175438596491227
2020-03-21,Oregon,41,1,4,deaths,0.3333333333333333
2020-03-21,Pennsylvania,42,119,388,cases,0.4423791821561338
2020-03-21,Pennsylvania,42,1,2,deaths,1.0
2020-03-21,Puerto Rico,72,7,21,cases,0.5
2020-03-21,Puerto Rico,72,1,1,deaths,
2020-03-21,Rhode Island,44,22,66,cases,0.5
2020-03-21,Rhode Island,44,0,0,deaths,
2020-03-21,South Carolina,45,46,172,cases,0.36507936507936506
2020-03-21,South Carolina,45,0,3,deaths,0.0
2020-03-21,South Dakota,46,0,14,cases,0.0
2020-03-21,South Dakota,46,0,1,deaths,0.0
2020-03-21,Tennessee,47,75,312,cases,0.31645569620253167
2020-03-21,Tennessee,47,2,2,deaths,
2020-03-21,Texas,48,170,547,cases,0.4509283819628647
2020-03-21,Texas,48,0,5,deaths,0.0
2020-03-21,Utah,49,26,138,cases,0.23214285714285715
2020-03-21,Utah,49,0,0,deaths,
2020-03-21,Vermont,50,20,49,cases,0.6896551724137931
2020-03-21,Vermont,50,0,2,deaths,0.0
2020-03-21,Virgin Islands,78,0,6,cases,0.0
2020-03-21,Virgin Islands,78,0,0,deaths,
2020-03-21,Virginia,51,37,152,cases,0.3217391304347826
2020-03-21,Virginia,51,1,3,deaths,0.5
2020-03-21,Washington,53,251,1655,cases,0.1787749287749288
2020-03-21,Washington,53,12,95,deaths,0.14457831325301204
2020-03-21,West Virginia,54,4,12,cases,0.5
2020-03-21,West Virginia,54,0,0,deaths,
2020-03-21,Wisconsin,55,65,281,cases,0.30092592592592593
2020-03-21,Wisconsin,55,1,4,deaths,0.3333333333333333
2020-03-21,Wyoming,56,2,24,cases,0.09090909090909091
2020-03-21,Wyoming,56,0,0,deaths,
2020-03-22,Alabama,1,26,157,cases,0.1984732824427481
2020-03-22,Alabama,1,0,0,deaths,
2020-03-22,Alaska,2,1,22,cases,0.047619047619047616
2020-03-22,Alaska,2,0,0,deaths,
2020-03-22,Arizona,4,49,153,cases,0.47115384615384615
2020-03-22,Arizona,4,1,2,deaths,1.0
2020-03-22,Arkansas,5,47,165,cases,0.3983050847457627
2020-03-22,Arkansas,5,0,0,deaths,
2020-03-22,California,6,307,1851,cases,0.19883419689119172
2020-03-22,California,6,7,35,deaths,0.25
2020-03-22,Colorado,8,116,591,cases,0.24421052631578946
2020-03-22,Colorado,8,1,7,deaths,0.16666666666666666
2020-03-22,Connecticut,9,104,327,cases,0.4663677130044843
2020-03-22,Connecticut,9,3,8,deaths,0.6
2020-03-22,Delaware,10,11,56,cases,0.24444444444444444
2020-03-22,Delaware,10,0,0,deaths,
2020-03-22,District of Columbia,11,18,116,cases,0.1836734693877551
2020-03-22,District of Columbia,11,1,2,deaths,1.0
2020-03-22,Florida,12,236,1000,cases,0.3089005235602094
2020-03-22,Florida,12,2,13,deaths,0.18181818181818182
2020-03-22,Georgia,13,68,620,cases,0.12318840579710146
2020-03-22,Georgia,13,5,25,deaths,0.25
2020-03-22,Guam,66,12,27,cases,0.8
2020-03-22,Guam,66,1,1,deaths,
2020-03-22,Hawaii,15,8,56,cases,0.16666666666666666
2020-03-22,Hawaii,15,0,0,deaths,
2020-03-22,Idaho,16,5,47,cases,0.11904761904761904
2020-03-22,Idaho,16,0,0,deaths,
2020-03-22,Illinois,17,296,1047,cases,0.3941411451398136
2020-03-22,Illinois,17,3,9,deaths,0.5
2020-03-22,Indiana,18,75,201,cases,0.5952380952380952
2020-03-22,Indiana,18,2,6,deaths,0.5
2020-03-22,Iowa,19,22,90,cases,0.3235294117647059
2020-03-22,Iowa,19,0,0,deaths,
2020-03-22,Kansas,20,9,66,cases,0.15789473684210525
2020-03-22,Kansas,20,0,2,deaths,0.0
2020-03-22,Kentucky,21,19,103,cases,0.2261904761904762
2020-03-22,Kentucky,21,0,3,deaths,0.0
2020-03-22,Louisiana,22,74,837,cases,0.09698558322411534
2020-03-22,Louisiana,22,4,20,deaths,0.25
2020-03-22,Maine,23,19,89,cases,0.2714285714285714
2020-03-22,Maine,23,0,0,deaths,
2020-03-22,Maryland,24,50,245,cases,0.2564102564102564
2020-03-22,Maryland,24,0,3,deaths,0.0
2020-03-22,Massachusetts,25,121,646,cases,0.23047619047619047
2020-03-22,Massachusetts,25,3,5,deaths,1.5
2020-03-22,Michigan,26,246,1033,cases,0.312579415501906
2020-03-22,Michigan,26,3,9,deaths,0.5
2020-03-22,Minnesota,27,33,171,cases,0.2391304347826087
2020-03-22,Minnesota,27,0,1,deaths,0.0
2020-03-22,Mississippi,28,67,207,cases,0.4785714285714286
2020-03-22,Mississippi,28,0,1,deaths,0.0
2020-03-22,Missouri,29,37,130,cases,0.3978494623655914
2020-03-22,Missouri,29,0,3,deaths,0.0
2020-03-22,Montana,30,5,34,cases,0.1724137931034483
2020-03-22,Montana,30,0,0,deaths,
2020-03-22,Nebraska,31,1,62,cases,0.01639344262295082
2020-03-22,Nebraska,31,0,0,deaths,
2020-03-22,Nevada,32,25,190,cases,0.15151515151515152
2020-03-22,Nevada,32,0,2,deaths,0.0
2020-03-22,New Hampshire,33,13,78,cases,0.2
2020-03-22,New Hampshire,33,0,0,deaths,
2020-03-22,New Jersey,34,578,1914,cases,0.43263473053892215
2020-03-22,New Jersey,34,4,20,deaths,0.25
2020-03-22,New Mexico,35,8,65,cases,0.14035087719298245
2020-03-22,New Mexico,35,0,0,deaths,
2020-03-22,New York,36,4812,15168,cases,0.4646581691772885
2020-03-22,New York,36,42,122,deaths,0.525
2020-03-22,North Carolina,37,85,269,cases,0.46195652173913043
2020-03-22,North Carolina,37,0,0,deaths,
2020-03-22,North Dakota,38,2,30,cases,0.07142857142857142
2020-03-22,North Dakota,38,0,0,deaths,
2020-03-22,Ohio,39,104,351,cases,0.42105263157894735
2020-03-22,Ohio,39,0,3,deaths,0.0
2020-03-22,Oklahoma,40,14,67,cases,0.2641509433962264
2020-03-22,Oklahoma,40,1,2,deaths,1.0
2020-03-22,Oregon,41,24,161,cases,0.17518248175182483
2020-03-22,Oregon,41,1,5,deaths,0.25
2020-03-22,Pennsylvania,42,116,504,cases,0.29896907216494845
2020-03-22,Pennsylvania,42,1,3,deaths,0.5
2020-03-22,Puerto Rico,72,2,23,cases,0.09523809523809523
2020-03-22,Puerto Rico,72,0,1,deaths,0.0
2020-03-22,Rhode Island,44,17,83,cases,0.25757575757575757
2020-03-22,Rhode Island,44,0,0,deaths,
2020-03-22,South Carolina,45,22,194,cases,0.12790697674418605
2020-03-22,South Carolina,45,0,3,deaths,0.0
2020-03-22,South Dakota,46,7,21,cases,0.5
2020-03-22,South Dakota,46,0,1,deaths,0.0
2020-03-22,Tennessee,47,112,424,cases,0.358974358974359
2020-03-22,Tennessee,47,0,2,deaths,0.0
2020-03-22,Texas,48,85,632,cases,0.15539305301645337
2020-03-22,Texas,48,2,7,deaths,0.4
2020-03-22,Utah,49,44,182,cases,0.3188405797101449
2020-03-22,Utah,49,1,1,deaths,
2020-03-22,Vermont,50,3,52,cases,0.061224489795918366
2020-03-22,Vermont,50,0,2,deaths,0.0
2020-03-22,Virgin Islands,78,11,17,cases,1.8333333333333333
2020-03-22,Virgin Islands,78,0,0,deaths,
2020-03-22,Virginia,51,67,219,cases,0.4407894736842105
2020-03-22,Virginia,51,3,6,deaths,1.0
2020-03-22,Washington,53,189,1844,cases,0.11419939577039274
2020-03-22,Washington,53,2,97,deaths,0.021052631578947368
2020-03-22,West Virginia,54,4,16,cases,0.3333333333333333
2020-03-22,West Virginia,54,0,0,deaths,
2020-03-22,Wisconsin,55,101,382,cases,0.3594306049822064
2020-03-22,Wisconsin,55,0,4,deaths,0.0
2020-03-22,Wyoming,56,2,26,cases,0.08333333333333333
2020-03-22,Wyoming,56,0,0,deaths,
2020-03-23,Alabama,1,39,196,cases,0.2484076433121019
2020-03-23,Alabama,1,0,0,deaths,
2020-03-23,Alaska,2,14,36,cases,0.6363636363636364
2020-03-23,Alaska,2,0,0,deaths,
2020-03-23,Arizona,4,81,234,cases,0.5294117647058824
2020-03-23,Arizona,4,0,2,deaths,0.0
2020-03-23,Arkansas,5,36,201,cases,0.21818181818181817
2020-03-23,Arkansas,5,0,0,deaths,
2020-03-23,California,6,389,2240,cases,0.2101566720691518
2020-03-23,California,6,4,39,deaths,0.11428571428571428
2020-03-23,Colorado,8,130,721,cases,0.21996615905245348
2020-03-23,Colorado,8,3,10,deaths,0.42857142857142855
2020-03-23,Connecticut,9,88,415,cases,0.2691131498470948
2020-03-23,Connecticut,9,2,10,deaths,0.25
2020-03-23,Delaware,10,31,87,cases,0.5535714285714286
2020-03-23,Delaware,10,0,0,deaths,
2020-03-23,District of Columbia,11,22,138,cases,0.1896551724137931
2020-03-23,District of Columbia,11,0,2,deaths,0.0
2020-03-23,Florida,12,222,1222,cases,0.222
